type,actual,prediction,weight,Breast,Colorectum,Upper GI,Liver,Lung,Ovary,Pancreas
NOM:,6,6,1,8.56E-08,2.47E-05,1.50E-05,8.91E-04,3.83E-06,4.98E-07,0.999065373
NOM:,6,6,1,4.36E-06,1.83E-07,9.90E-08,2.16E-07,3.82E-09,1.69E-08,0.99999512
NOM:,6,6,1,4.26E-09,5.26E-09,2.56E-09,1.34E-08,3.01E-09,3.05E-09,0.999999968
NOM:,6,6,1,4.35E-07,4.81E-07,8.97E-09,4.68E-09,4.74E-10,7.45E-10,0.999999069
NOM:,6,6,1,1.41E-06,6.76E-07,5.08E-07,1.43E-06,7.87E-08,9.05E-08,0.9999958
NOM:,6,6,1,4.72E-05,6.27E-04,9.78E-05,1.92E-04,4.27E-04,6.42E-06,0.998602684
NOM:,6,6,1,9.16E-08,2.25E-06,1.47E-07,1.15E-06,9.17E-08,3.36E-08,0.99999624
NOM:,6,6,1,3.20E-07,1.96E-08,8.13E-10,3.88E-08,5.97E-11,3.28E-10,0.99999962
NOM:,6,6,1,1.07E-04,0.003237545,0.001346347,0.004728252,0.001082937,1.69E-07,0.989498037
NOM:,6,6,1,6.38E-06,3.64E-04,3.40E-05,8.88E-05,0.002046975,5.93E-07,0.997459349
NOM:,6,6,1,0.342983524,0.009860517,1.41E-05,1.28E-06,1.16E-04,6.02E-05,0.646964694
NOM:,6,6,1,5.05E-06,3.58E-06,1.19E-07,6.09E-07,7.92E-08,2.90E-07,0.999990272
NOM:,6,6,1,1.36E-06,1.90E-07,1.86E-08,4.14E-07,2.33E-09,2.38E-09,0.999998014
NOM:,6,6,1,1.01E-07,4.47E-07,1.41E-07,3.41E-06,5.31E-06,9.03E-08,0.999990501
NOM:,6,6,1,1.25E-05,3.15E-04,8.34E-05,4.11E-04,2.43E-06,3.04E-07,0.99917529
NOM:,6,6,1,4.82E-07,2.18E-06,2.40E-06,1.97E-05,8.71E-08,1.19E-08,0.999975182
NOM:,6,6,1,0.001568803,1.65E-04,6.10E-06,1.57E-05,6.34E-05,2.81E-06,0.998178362
NOM:,6,6,1,0.01457063,0.052025025,8.41E-04,0.155432923,0.023226343,0.00249667,0.751407193
NOM:,6,6,1,5.75E-06,4.41E-07,3.74E-07,8.53E-07,1.76E-05,2.89E-07,0.999974725
NOM:,2,0,1,0.799310981,0.190139453,0.004747903,7.59E-05,0.005577066,2.65E-06,1.46E-04
NOM:,2,2,1,1.61E-06,0.006340562,0.981951051,0.011702958,3.08E-07,8.67E-08,3.42E-06
NOM:,2,2,1,2.61E-04,0.087451121,0.898234893,0.013309558,7.40E-04,5.18E-07,2.54E-06
NOM:,2,4,1,0.003110638,1.76E-04,0.009808872,2.48E-06,0.986897628,2.81E-06,1.44E-06
NOM:,2,2,1,1.78E-05,0.103489371,0.884752691,0.011713284,1.50E-05,5.31E-06,6.48E-06
NOM:,2,2,1,1.81E-07,0.029072596,0.970901105,2.52E-05,1.71E-07,3.66E-07,3.55E-07
NOM:,2,2,1,2.26E-06,6.59E-04,0.997219845,0.001935355,8.71E-05,4.05E-07,9.60E-05
NOM:,2,2,1,2.72E-08,2.22E-04,0.999512597,2.65E-04,4.60E-08,4.51E-09,3.30E-08
NOM:,2,2,1,6.73E-07,5.96E-04,0.51765466,0.481742865,5.75E-06,2.04E-08,2.11E-07
NOM:,2,2,1,1.91E-07,0.0027362,0.996986832,2.76E-04,2.96E-07,2.64E-07,5.77E-07
NOM:,2,2,1,6.99E-05,0.279782879,0.719690014,4.56E-04,8.43E-07,1.98E-07,2.43E-07
NOM:,2,2,1,5.62E-07,0.021625186,0.97176402,0.006609869,1.28E-07,2.04E-08,2.16E-07
NOM:,2,2,1,9.45E-08,0.003657935,0.996279778,6.21E-05,6.24E-08,5.83E-10,8.06E-09
NOM:,2,2,1,3.31E-05,0.010570795,0.961252731,0.027203669,9.32E-04,2.46E-07,7.72E-06
NOM:,2,2,1,1.99E-08,5.36E-04,0.99919785,2.65E-04,1.88E-07,2.46E-08,2.43E-07
NOM:,2,2,1,6.11E-08,9.97E-05,0.999882762,1.63E-05,1.15E-06,1.72E-08,4.32E-08
NOM:,2,2,1,4.72E-06,0.013072181,0.986592376,2.68E-04,6.10E-05,4.57E-08,1.86E-06
NOM:,2,2,1,8.47E-07,0.009266959,0.988755656,0.001975421,4.73E-07,1.16E-07,5.28E-07
NOM:,2,2,1,3.50E-08,0.020496202,0.979385263,1.18E-04,1.78E-07,2.39E-08,5.40E-08
NOM:,2,2,1,3.86E-04,0.005986755,0.953973781,0.039378981,2.69E-04,9.10E-07,3.98E-06
NOM:,2,2,1,0.001609825,0.001227823,0.995917049,3.79E-04,3.95E-04,1.11E-06,4.70E-04
NOM:,2,2,1,5.39E-05,0.09186548,0.897912699,0.010137187,2.23E-05,4.95E-06,3.54E-06
NOM:,2,3,1,1.42E-06,0.011930726,0.463071078,0.524989578,6.71E-06,7.03E-08,4.17E-07
NOM:,2,2,1,5.22E-05,0.007664505,0.963966682,0.026242524,0.001723608,7.25E-07,3.50E-04
NOM:,2,1,1,2.26E-05,0.597016051,0.402727786,2.32E-04,1.13E-06,2.91E-07,3.80E-07
NOM:,3,3,1,4.42E-04,1.50E-04,0.004309701,0.704540083,0.290544593,9.05E-06,3.80E-06
NOM:,3,3,1,3.93E-04,0.003822196,0.001400409,0.944141472,0.050235574,1.14E-06,6.16E-06
NOM:,3,3,1,4.07E-05,0.001000687,0.036517656,0.962161502,2.78E-04,6.71E-09,1.18E-06
NOM:,3,3,1,5.03E-05,0.013315462,0.04146389,0.945156371,1.29E-05,4.82E-07,6.20E-07
NOM:,3,3,1,3.72E-05,7.56E-04,0.011212369,0.987992642,2.64E-07,1.11E-07,1.34E-06
NOM:,3,3,1,3.97E-07,3.20E-05,0.01581702,0.984131823,1.87E-05,1.97E-10,5.02E-08
NOM:,3,3,1,2.09E-06,7.59E-04,0.149573552,0.849624056,2.65E-06,1.68E-06,3.73E-05
NOM:,3,3,1,1.61E-04,6.08E-05,2.66E-04,0.998802098,6.08E-04,1.50E-08,1.02E-04
NOM:,3,3,1,3.82E-06,2.18E-05,3.45E-04,0.999432352,1.87E-04,2.85E-09,1.03E-05
NOM:,3,3,1,7.45E-06,0.003066558,0.007102788,0.989788095,2.43E-05,2.16E-07,1.06E-05
NOM:,3,3,1,6.90E-05,2.21E-05,5.18E-05,0.999840777,3.52E-06,1.78E-08,1.29E-05
NOM:,3,3,1,1.17E-05,0.005050064,0.030959459,0.963974928,6.30E-07,7.84E-08,3.12E-06
NOM:,3,3,1,6.35E-04,0.002417182,0.084052276,0.904876338,4.87E-04,2.55E-05,0.007506937
NOM:,3,3,1,1.10E-04,1.16E-04,0.006972121,0.98444443,0.008164798,1.04E-07,1.92E-04
NOM:,3,3,1,3.79E-05,4.73E-04,0.004128702,0.99534707,1.36E-05,1.52E-09,4.11E-08
NOM:,3,3,1,4.97E-06,3.85E-04,0.007165631,0.992430596,2.04E-06,1.88E-08,1.13E-05
NOM:,3,3,1,6.42E-07,5.03E-05,0.002748625,0.996206427,9.94E-04,4.59E-08,3.53E-08
NOM:,3,3,1,1.02E-05,5.35E-04,0.003064731,0.896077129,5.76E-07,2.35E-07,0.10031217
NOM:,3,3,1,1.66E-05,7.74E-04,0.0010151,0.816480366,6.62E-05,1.37E-07,0.181647502
NOM:,3,3,1,0.006985648,0.005940954,0.044261301,0.925991086,0.016292932,2.95E-05,4.99E-04
NOM:,3,3,1,2.35E-04,4.66E-04,1.07E-04,0.992716361,0.005828473,7.35E-07,6.47E-04
NOM:,3,3,1,1.45E-06,5.81E-06,3.56E-04,0.999305931,7.13E-07,1.86E-07,3.30E-04
NOM:,3,4,1,3.05E-04,3.41E-04,0.002048003,0.063828594,0.933316078,2.38E-05,1.37E-04
NOM:,3,3,1,1.24E-06,2.45E-05,5.29E-04,0.999285892,4.14E-05,3.07E-09,1.18E-04
NOM:,3,3,1,4.10E-07,0.001459662,0.222332817,0.776204173,3.56E-07,1.27E-08,2.57E-06
NOM:,1,1,1,2.71E-04,0.965573736,0.028950621,0.0051875,1.68E-05,1.32E-08,4.07E-08
NOM:,1,1,1,0.007260524,0.991601164,7.35E-04,9.99E-05,1.41E-04,2.63E-05,1.36E-04
NOM:,1,1,1,0.01716154,0.825625016,0.038879532,0.118026671,3.06E-04,2.44E-07,7.62E-07
NOM:,1,1,1,1.60E-09,0.999999907,3.25E-08,2.52E-08,2.86E-08,2.14E-09,2.76E-09
NOM:,1,6,1,0.042403581,0.087263069,0.019935285,0.23201738,0.074488525,1.95E-04,0.543696763
NOM:,1,0,1,0.743686507,0.245416203,0.004428689,9.02E-05,0.00633556,9.01E-06,3.38E-05
NOM:,1,1,1,9.80E-09,0.99999971,1.47E-08,1.66E-07,7.19E-08,1.91E-08,8.70E-09
NOM:,1,4,1,7.94E-04,0.441192631,5.29E-06,1.74E-06,0.555519513,1.71E-04,0.00231605
NOM:,1,1,1,0.010202992,0.9886992,4.68E-04,5.42E-04,7.82E-05,3.69E-06,6.09E-06
NOM:,1,0,1,0.50243084,0.21826934,1.07E-05,3.08E-06,0.157881729,0.120707099,6.97E-04
NOM:,1,1,1,0.010496766,0.968841938,0.016433209,0.004206096,1.72E-05,8.81E-07,3.91E-06
NOM:,1,0,1,0.733424512,0.181451897,0.077629521,0.005208421,3.49E-04,5.29E-05,0.001883458
NOM:,1,1,1,1.46E-05,0.999962058,2.35E-06,2.54E-06,2.88E-06,5.22E-06,1.04E-05
NOM:,1,1,1,0.070828841,0.835870953,0.002210205,0.009785016,0.032960938,0.012307115,0.036036932
NOM:,1,6,1,1.25E-04,0.042755146,8.24E-04,0.056993517,3.30E-04,2.79E-06,0.89897017
NOM:,1,1,1,0.015331213,0.901758843,2.76E-05,9.03E-06,0.041251047,0.003212904,0.038409395
NOM:,1,1,1,0.093812244,0.568728437,0.295986009,0.036846665,0.001335424,8.85E-04,0.002406606
NOM:,1,6,1,5.32E-04,0.240059087,4.96E-05,2.78E-04,0.159071062,0.001096476,0.598913191
NOM:,1,1,1,0.068181408,0.923104835,0.005169478,8.95E-04,8.76E-04,0.001014315,7.58E-04
NOM:,1,1,1,3.65E-05,0.999692155,1.80E-05,2.42E-04,7.64E-06,7.79E-07,2.65E-06
NOM:,1,1,1,9.52E-06,0.999439287,2.10E-04,1.57E-05,2.40E-04,1.38E-05,7.25E-05
NOM:,1,1,1,4.51E-04,0.503808289,1.31E-05,1.41E-05,0.494262286,7.21E-05,0.001378697
NOM:,1,4,1,3.98E-04,0.1104553,0.004713223,2.02E-04,0.855659007,2.91E-04,0.02828181
NOM:,1,1,1,2.40E-05,0.874349984,3.90E-05,4.35E-05,0.125529541,1.65E-06,1.22E-05
NOM:,1,1,1,1.01E-04,0.474792289,0.074870839,0.450222465,3.23E-07,2.34E-07,1.27E-05
NOM:,4,0,1,0.588077124,0.001444621,0.004505078,3.21E-04,0.398876238,0.006747335,2.81E-05
NOM:,4,4,1,0.001600215,2.56E-04,1.08E-04,6.07E-07,0.997954835,5.96E-05,2.07E-05
NOM:,4,4,1,0.006797413,0.005271526,7.26E-04,4.54E-05,0.987151903,1.59E-06,6.62E-06
NOM:,4,4,1,9.67E-04,0.001325999,0.001055679,8.25E-06,0.99576586,8.76E-04,1.03E-06
NOM:,4,4,1,0.031174319,1.34E-04,5.36E-05,1.51E-06,0.62763618,0.34077025,2.30E-04
NOM:,4,4,1,6.91E-04,9.10E-04,0.001142876,1.83E-04,0.996443724,5.64E-07,6.29E-04
NOM:,4,4,1,0.002674793,1.87E-04,9.21E-04,2.80E-07,0.996210361,5.94E-06,5.23E-07
NOM:,4,4,1,5.93E-04,0.003969719,7.51E-04,0.008401028,0.985369858,3.89E-05,8.77E-04
NOM:,4,4,1,0.003763779,0.108733258,0.050111572,0.012900943,0.824335383,8.55E-05,6.96E-05
NOM:,4,4,1,1.13E-04,0.00168209,3.02E-05,1.41E-05,0.998094343,4.64E-06,6.13E-05
NOM:,4,4,1,6.81E-06,4.08E-06,4.42E-05,7.91E-08,0.999940757,2.15E-06,1.95E-06
NOM:,4,4,1,7.06E-06,1.97E-04,2.73E-04,6.32E-05,0.999438578,3.12E-07,2.06E-05
NOM:,4,4,1,4.21E-06,1.30E-05,1.03E-05,1.39E-06,0.999931661,2.11E-05,1.83E-05
NOM:,4,4,1,0.084595026,0.002838521,0.00320413,7.86E-04,0.904058033,0.001145574,0.003373199
NOM:,4,4,1,1.64E-04,1.48E-04,0.008983454,3.86E-04,0.990269247,4.06E-05,8.53E-06
NOM:,4,0,1,0.602685616,0.00929411,0.001226697,6.68E-06,0.386556092,1.77E-04,5.35E-05
NOM:,4,4,1,0.002405529,0.036000304,3.24E-07,2.94E-06,0.961569776,5.88E-06,1.52E-05
NOM:,4,4,1,0.00136022,0.004465149,0.001251677,2.03E-04,0.992719416,5.88E-07,4.31E-07
NOM:,4,4,1,3.10E-04,8.11E-04,0.002096223,0.004225022,0.992299505,9.75E-05,1.61E-04
NOM:,4,4,1,2.07E-05,0.005937268,0.001498483,0.031541499,0.960998537,4.81E-07,3.04E-06
NOM:,4,4,1,2.14E-06,9.25E-05,0.004143427,1.41E-06,0.995098525,2.17E-04,4.45E-04
NOM:,4,4,1,4.83E-04,0.133818817,5.65E-06,5.28E-04,0.855049355,6.90E-06,0.010108901
NOM:,4,4,1,0.006563861,7.01E-04,3.73E-04,7.83E-06,0.992264731,8.60E-05,3.51E-06
NOM:,4,4,1,0.001040128,1.69E-04,0.033468989,4.08E-04,0.964912989,1.15E-06,2.56E-07
NOM:,4,4,1,0.00265362,0.001047431,6.60E-04,9.96E-04,0.988480434,1.76E-05,0.006144998
NOM:,5,5,1,3.73E-06,1.17E-06,2.64E-06,1.63E-06,3.72E-06,0.999976392,1.07E-05
NOM:,5,5,1,7.11E-07,3.56E-08,3.17E-08,4.89E-08,2.97E-07,0.999998824,5.19E-08
NOM:,5,5,1,9.90E-04,2.48E-04,8.47E-04,1.74E-04,0.013332986,0.984276741,1.32E-04
NOM:,5,5,1,5.72E-04,1.07E-05,1.17E-06,1.69E-06,5.14E-06,0.999407555,1.81E-06
NOM:,5,5,1,1.15E-04,2.09E-04,8.99E-06,8.84E-07,0.313295518,0.686318333,5.20E-05
NOM:,5,5,1,1.83E-06,2.25E-07,2.32E-07,3.32E-07,9.14E-07,0.999996224,2.44E-07
NOM:,5,5,1,3.53E-07,1.98E-07,4.39E-08,5.56E-08,9.23E-08,0.999999204,5.37E-08
NOM:,5,5,1,1.24E-04,1.45E-05,3.54E-06,1.08E-06,0.001669344,0.998183457,3.92E-06
NOM:,5,5,1,3.82E-06,8.89E-06,9.46E-05,1.02E-06,0.060764645,0.939124895,2.09E-06
NOM:,5,5,1,1.70E-06,2.08E-07,5.70E-08,1.43E-07,5.65E-08,0.999997779,5.35E-08
NOM:,5,5,1,2.07E-09,6.77E-09,1.19E-09,1.30E-09,7.41E-09,0.999999977,4.46E-09
NOM:,5,4,1,1.71E-04,1.62E-04,7.02E-06,2.32E-07,0.578382295,0.420599725,6.78E-04
NOM:,5,5,1,8.67E-08,1.00E-08,1.90E-08,1.67E-08,1.36E-07,0.999999727,4.71E-09
NOM:,5,5,1,2.97E-07,5.14E-08,1.98E-08,7.20E-08,3.33E-06,0.999996218,8.77E-09
NOM:,5,5,1,1.65E-08,1.47E-08,2.00E-08,1.89E-08,1.07E-08,0.999999908,1.10E-08
NOM:,5,5,1,2.19E-09,2.27E-09,1.58E-09,2.83E-09,7.97E-09,0.999999982,1.65E-09
NOM:,5,5,1,1.32E-06,4.74E-08,5.20E-08,5.73E-08,1.33E-06,0.999997182,1.40E-08
NOM:,5,5,1,2.69E-09,3.34E-09,2.95E-09,3.29E-09,3.24E-09,0.999999981,3.42E-09
NOM:,5,5,1,0.022286034,8.79E-04,5.97E-05,5.79E-04,0.005609709,0.969826245,7.60E-04
NOM:,5,5,1,1.39E-08,3.91E-08,9.41E-09,2.20E-08,1.21E-08,0.999999891,1.26E-08
NOM:,5,4,1,0.003012316,4.23E-04,9.18E-07,2.63E-07,0.975785459,0.020744685,3.33E-05
NOM:,5,5,1,4.54E-05,4.39E-07,5.24E-07,2.58E-07,3.17E-06,0.999948024,2.15E-06
NOM:,5,5,1,2.92E-07,3.16E-07,3.28E-07,3.46E-07,1.12E-06,0.999997121,4.76E-07
NOM:,5,5,1,0.134962001,0.003364539,1.82E-06,1.01E-05,0.021847851,0.839156853,6.57E-04
NOM:,5,5,1,7.14E-07,3.74E-07,3.74E-07,4.62E-07,4.00E-07,0.999997176,5.00E-07
NOM:,0,0,1,0.745937394,0.119534045,0.040279412,0.080558313,0.013261717,9.79E-06,4.19E-04
NOM:,0,0,1,0.989114917,0.001907756,2.09E-04,2.04E-04,0.008553882,9.54E-06,1.05E-06
NOM:,0,0,1,0.962190189,0.009113915,0.028638233,4.40E-05,3.59E-06,1.84E-06,8.22E-06
NOM:,0,0,1,0.998356232,0.001618702,2.27E-06,8.57E-06,1.68E-06,1.43E-06,1.11E-05
NOM:,0,4,1,0.339626166,0.032315626,6.94E-05,8.58E-05,0.532137698,1.75E-04,0.095590744
NOM:,0,4,1,0.475126959,0.002709907,1.02E-06,2.82E-08,0.52125674,3.12E-04,5.93E-04
NOM:,0,0,1,0.910420579,0.071589814,0.001159166,0.006417875,0.008504384,0.001759249,1.49E-04
NOM:,0,0,1,0.996317265,4.09E-04,3.63E-05,1.66E-06,0.003193899,4.07E-05,7.18E-07
NOM:,0,0,1,0.963479084,0.001884355,2.63E-05,4.65E-06,0.034574712,2.96E-05,1.31E-06
NOM:,0,0,1,0.904058381,6.68E-04,8.64E-04,3.96E-05,0.094015133,3.48E-04,7.10E-06
NOM:,0,0,1,0.936088042,0.059473003,3.88E-05,3.76E-06,4.19E-05,5.38E-06,0.004349043
NOM:,0,4,1,0.333681309,0.023184921,2.77E-04,3.30E-04,0.642476196,3.61E-05,1.51E-05
NOM:,0,0,1,0.904646275,0.094167683,0.001136468,2.97E-05,9.70E-06,1.00E-05,1.76E-07
NOM:,0,0,1,0.810446024,0.002137226,8.21E-04,1.36E-04,7.52E-05,0.008811759,0.177572361
NOM:,0,4,1,0.221824192,5.02E-04,1.77E-04,1.30E-07,0.777459844,2.70E-05,9.75E-06
NOM:,0,0,1,0.987763525,6.25E-04,0.007747655,4.81E-05,0.003814679,3.45E-07,5.11E-07
NOM:,0,0,1,0.995185944,0.002512464,5.51E-05,1.66E-04,4.04E-04,0.001676513,2.59E-07
NOM:,0,0,1,0.994204073,0.003326808,1.53E-04,0.001575371,7.06E-04,3.06E-05,4.07E-06
NOM:,0,0,1,0.37349967,0.283699368,0.342190405,5.73E-04,1.81E-05,2.11E-06,1.78E-05
NOM:,0,0,1,0.892680722,0.09366066,0.013294507,1.63E-04,6.94E-05,1.04E-06,1.31E-04
NOM:,0,0,1,0.976738255,0.007991765,0.014910165,2.77E-04,3.93E-05,5.77E-07,4.29E-05
NOM:,0,0,1,0.99360669,0.005517125,1.03E-05,7.24E-06,3.34E-04,2.94E-05,4.96E-04
NOM:,0,1,1,0.243531789,0.652412081,0.104002096,3.67E-05,8.56E-06,4.41E-06,4.33E-06
NOM:,0,0,1,0.950148613,0.04939929,1.64E-05,4.88E-05,3.68E-04,6.34E-06,1.25E-05
NOM:,0,0,1,0.923819217,0.001936011,0.008139679,0.066067447,1.41E-06,1.06E-05,2.56E-05
NOM:,6,6,1,1.14E-07,5.65E-08,1.61E-08,8.67E-08,4.79E-07,1.27E-09,0.999999247
NOM:,6,6,1,1.60E-06,2.00E-07,5.34E-08,2.79E-05,3.96E-06,8.32E-09,0.999966249
NOM:,6,6,1,1.99E-07,4.88E-06,1.17E-06,1.97E-05,2.84E-08,1.62E-08,0.999974013
NOM:,6,6,1,1.50E-05,2.78E-06,7.65E-07,1.57E-06,8.93E-06,9.38E-07,0.999969966
NOM:,6,6,1,4.25E-05,1.43E-05,2.01E-07,6.26E-06,1.55E-05,4.00E-07,0.999920819
NOM:,6,6,1,4.04E-07,2.30E-07,3.08E-06,1.81E-06,4.45E-07,5.40E-08,0.999993976
NOM:,6,4,1,2.14E-04,0.007420789,3.60E-06,9.98E-06,0.94222548,5.86E-06,0.050119957
NOM:,6,6,1,8.09E-08,2.13E-07,1.01E-08,4.54E-07,2.20E-09,1.98E-09,0.999999238
NOM:,6,6,1,0.004410877,0.002107044,1.29E-04,3.97E-04,5.14E-04,0.001142518,0.99129957
NOM:,6,6,1,5.34E-07,2.29E-05,4.38E-08,3.04E-08,1.99E-08,7.70E-09,0.999976441
NOM:,6,6,1,1.69E-06,2.57E-07,1.93E-08,4.31E-08,9.70E-09,2.31E-08,0.999997962
NOM:,6,6,1,1.03E-04,0.007399937,8.26E-06,8.18E-06,0.013789051,3.86E-05,0.978652818
NOM:,6,6,1,3.55E-07,9.94E-06,1.69E-04,4.36E-05,2.83E-07,2.21E-07,0.999776255
NOM:,6,6,1,4.66E-06,2.29E-08,3.65E-09,2.47E-08,1.32E-09,3.25E-09,0.999995286
NOM:,6,6,1,8.92E-07,1.68E-08,5.94E-09,1.02E-07,8.72E-10,4.59E-09,0.999998978
NOM:,6,6,1,6.88E-09,3.39E-08,1.15E-08,3.14E-07,5.51E-09,1.16E-09,0.999999627
NOM:,6,6,1,2.53E-08,1.98E-08,1.01E-09,6.11E-09,2.67E-09,5.79E-10,0.999999945
NOM:,6,6,1,2.39E-04,0.018807012,4.09E-06,1.13E-05,0.03093767,0.022428804,0.927572406
NOM:,6,6,1,3.82E-07,8.88E-06,6.93E-06,0.001102448,1.13E-05,2.76E-07,0.99886978
NOM:,6,4,1,1.78E-05,0.001925142,8.64E-06,1.26E-05,0.98996184,1.58E-05,0.008058186
NOM:,6,4,1,0.019806765,0.070342737,2.80E-04,0.003462867,0.587858619,5.43E-05,0.318194854
NOM:,6,6,1,0.002176695,2.74E-04,4.42E-05,1.58E-04,1.06E-05,2.95E-05,0.997306632
NOM:,6,6,1,1.89E-07,3.20E-08,3.89E-09,1.82E-07,1.98E-09,1.31E-08,0.999999578
NOM:,6,1,1,0.124900789,0.414112861,5.88E-04,4.57E-05,0.205557273,0.003470354,0.251325235
NOM:,6,6,1,1.58E-04,2.36E-05,5.22E-07,6.14E-06,1.37E-08,2.95E-08,0.99981178
NOM:,2,2,1,5.42E-07,0.003873327,0.996081244,4.02E-05,3.67E-06,7.02E-07,2.95E-07
NOM:,2,0,1,0.677473122,0.258733524,0.06329165,1.99E-04,2.82E-04,1.22E-05,8.58E-06
NOM:,2,2,1,3.90E-05,0.04323821,0.956343139,3.76E-04,3.10E-06,1.36E-07,3.81E-07
NOM:,2,2,1,1.12E-06,9.43E-04,0.986123757,0.012929519,2.77E-07,7.48E-08,2.27E-06
NOM:,2,2,1,3.93E-08,0.01324808,0.924446865,0.062304732,1.72E-07,3.35E-09,1.08E-07
NOM:,2,2,1,3.70E-04,0.005359982,0.565221265,0.427295161,0.001563723,3.45E-05,1.55E-04
NOM:,2,3,1,4.23E-04,0.02929388,0.33883364,0.63144026,4.83E-06,5.90E-08,4.14E-06
NOM:,2,2,1,0.001363395,0.07155069,0.926848734,2.30E-04,6.12E-06,6.15E-07,7.92E-07
NOM:,2,2,1,5.16E-07,1.23E-04,0.999847775,2.77E-05,2.07E-07,1.61E-07,3.72E-07
NOM:,2,2,1,1.05E-06,0.001896188,0.998026534,7.52E-05,9.48E-07,1.36E-08,1.54E-08
NOM:,2,2,1,3.17E-05,0.004468929,0.987313737,0.003276187,0.004844885,1.98E-06,6.26E-05
NOM:,2,2,1,1.24E-08,0.004928279,0.994282166,7.90E-04,1.77E-08,1.85E-09,1.67E-08
NOM:,2,3,1,4.71E-04,0.091066751,0.020980366,0.884953175,0.002221805,1.75E-06,3.05E-04
NOM:,2,2,1,4.45E-08,0.003815554,0.995892011,2.92E-04,1.31E-08,7.57E-10,6.58E-08
NOM:,2,2,1,0.064848674,0.003698711,0.715764386,1.85E-04,0.205836611,0.009249038,4.18E-04
NOM:,2,3,1,3.36E-04,6.68E-04,0.106688819,0.890197652,0.002097677,1.36E-07,1.14E-05
NOM:,2,2,1,1.48E-07,0.00556047,0.994429034,1.02E-05,2.99E-08,5.71E-08,4.09E-08
NOM:,2,4,1,1.56E-05,0.087549099,0.362539328,2.52E-04,0.547532895,3.72E-05,0.002073716
NOM:,2,2,1,1.21E-06,0.001018813,0.949438909,0.04953932,1.73E-06,6.40E-10,2.01E-08
NOM:,2,2,1,6.13E-05,0.019681961,0.971823924,0.008429357,2.75E-06,1.78E-07,5.65E-07
NOM:,2,2,1,9.80E-08,0.002527135,0.993583857,0.003881039,1.25E-06,2.31E-08,6.60E-06
NOM:,2,3,1,7.19E-06,2.93E-04,3.90E-05,0.998817143,8.35E-04,1.92E-08,8.48E-06
NOM:,2,3,1,4.29E-06,2.09E-04,0.002278998,0.997499623,8.30E-06,1.47E-08,2.41E-07
NOM:,2,2,1,0.003709863,0.418058825,0.550836054,0.007661804,0.019694922,3.03E-05,8.21E-06
NOM:,2,2,1,8.06E-05,0.019914531,0.676237579,0.303766189,3.31E-07,2.48E-09,7.89E-07
NOM:,3,3,1,7.26E-05,0.033072858,8.34E-04,0.9657648,2.53E-04,7.24E-07,2.21E-06
NOM:,3,3,1,2.68E-04,0.001590376,2.28E-04,0.994567676,0.003272155,1.46E-07,7.34E-05
NOM:,3,3,1,4.28E-06,4.27E-05,0.001889515,0.997940091,1.03E-04,5.00E-10,2.08E-05
NOM:,3,3,1,3.25E-06,2.91E-04,0.001535563,0.99816261,5.84E-06,6.94E-08,1.43E-06
NOM:,3,3,1,1.82E-04,4.62E-04,0.196275377,0.802917112,3.79E-05,8.30E-08,1.25E-04
NOM:,3,3,1,3.40E-06,2.82E-05,2.30E-05,0.99993106,1.15E-07,9.47E-09,1.42E-05
NOM:,3,3,1,2.04E-05,8.89E-04,6.77E-04,0.998393049,1.01E-06,1.04E-06,1.80E-05
NOM:,3,3,1,1.00E-06,1.14E-04,2.05E-04,0.945604689,2.61E-06,1.08E-06,0.054071632
NOM:,3,3,1,3.30E-06,7.29E-05,3.42E-04,0.999495402,3.39E-07,1.58E-07,8.61E-05
NOM:,3,3,1,7.33E-06,5.24E-05,0.002060326,0.996642293,0.001232877,2.56E-06,2.21E-06
NOM:,3,3,1,2.93E-05,0.001219443,0.00347613,0.995267587,1.39E-06,9.84E-08,6.01E-06
NOM:,3,3,1,1.90E-07,6.30E-05,0.017842818,0.982093802,1.25E-08,8.87E-11,1.34E-07
NOM:,3,3,1,4.71E-05,0.016737852,0.060635906,0.919967762,0.002475733,1.24E-04,1.17E-05
NOM:,3,3,1,1.79E-05,1.96E-05,5.42E-05,0.991583262,0.008323419,1.98E-07,1.42E-06
NOM:,3,3,1,5.25E-05,8.92E-04,0.00954617,0.989434699,7.13E-05,1.24E-07,3.67E-06
NOM:,3,3,1,2.28E-06,2.02E-04,0.001860406,0.997893671,4.18E-05,5.42E-08,2.48E-07
NOM:,3,3,1,1.42E-07,8.24E-06,3.80E-05,0.999945914,6.31E-08,8.36E-09,7.63E-06
NOM:,3,3,1,0.051715747,0.00624931,0.093623513,0.749662993,6.79E-06,3.22E-05,0.098709473
NOM:,3,3,1,2.60E-05,9.17E-04,0.157001739,0.842047378,4.55E-07,4.01E-09,7.51E-06
NOM:,3,3,1,3.94E-07,1.00E-04,1.49E-04,0.99959033,1.32E-08,8.87E-09,1.60E-04
NOM:,3,3,1,2.76E-06,3.00E-05,4.10E-04,0.998452618,1.08E-06,9.19E-08,0.001103095
NOM:,3,3,1,1.15E-05,2.33E-04,0.001978765,0.995133838,0.002638493,3.20E-07,3.84E-06
NOM:,3,3,1,1.59E-05,3.83E-04,0.005445934,0.994151492,7.36E-07,3.58E-08,2.49E-06
